return_id,transaction_id,sku_id,customer_id,return_date,units_returned,return_reason,return_value,restockable,handling_cost
RET0018606,TXN00709198,SKU00474,CUST0098,2025-06-08,2,Damaged in Transit,502.48,0,4.73
RET0018607,TXN00419071,SKU00265,CUST0012,2026-06-14,1,Overstock,255.89,1,3.42
RET0018608,TXN00061859,SKU00030,CUST0068,2026-01-12,2,Duplicate Order,173.54,1,11.73
RET0018609,TXN00404868,SKU00256,CUST0170,2026-03-16,2,Wrong Part,373.2,1,8.32
RET0018610,TXN00383837,SKU00244,CUST0039,2024-05-18,1,Duplicate Order,81.97,1,3.08
RET0018611,TXN00244486,SKU00148,CUST0103,2025-05-02,3,Defective,218.52,0,6.69
RET0018612,TXN00699256,SKU00465,CUST0030,2026-04-20,1,Overstock,276.42,1,2.37
RET0018613,TXN00068389,SKU00035,CUST0031,2025-03-26,1,Overstock,93.34,1,2.05
RET0018614,TXN00421678,SKU00271,CUST0079,2024-01-04,2,Overstock,72.1,1,11.87
RET0018615,TXN00101019,SKU00045,CUST0049,2025-02-25,3,Wrong Part,450.3,0,15.37
RET0018616,TXN00332839,SKU00207,CUST0126,2025-10-29,1,Defective,111.85,0,5.04
RET0018617,TXN00190783,SKU00107,CUST0162,2025-08-03,1,Defective,261.62,0,4.16
RET0018618,TXN00238697,SKU00145,CUST0163,2025-09-12,1,Overstock,161.77,1,4.29
RET0018619,TXN00547292,SKU00376,CUST0030,2026-01-17,2,Wrong Part,296.66,1,7.74
RET0018620,TXN00363285,SKU00229,CUST0043,2026-03-31,1,Duplicate Order,22.36,1,5.66
RET0018621,TXN00511410,SKU00338,CUST0068,2024-07-06,3,Defective,324.3,0,12.58
RET0018622,TXN00720861,SKU00482,CUST0026,2026-01-03,2,Defective,444.44,0,5.15
RET0018623,TXN00089409,SKU00042,CUST0084,2025-12-07,2,Wrong Part,312.58,1,8.36
RET0018624,TXN00030588,SKU00013,CUST0164,2023-07-20,3,Wrong Part,159.27,0,5.95
RET0018625,TXN00626775,SKU00429,CUST0044,2025-02-02,1,Wrong Part,181.64,1,3.76
RET0018626,TXN00047679,SKU00020,CUST0162,2024-05-27,1,Wrong Part,72.1,0,5.52
RET0018627,TXN00150370,SKU00082,CUST0047,2023-10-20,2,Wrong Part,235.88,1,9.89
RET0018628,TXN00318058,SKU00197,CUST0089,2024-05-07,1,Wrong Part,26.53,0,1.56
RET0018629,TXN00572106,SKU00387,CUST0198,2024-10-02,1,Overstock,151.58,1,2.01
RET0018630,TXN00384215,SKU00244,CUST0105,2024-08-16,2,Damaged in Transit,163.94,0,4.69
RET0018631,TXN00551102,SKU00377,CUST0190,2025-07-22,1,Defective,50.01,0,3.13
RET0018632,TXN00206812,SKU00121,CUST0098,2026-04-18,1,Overstock,34.99,1,1.52
RET0018633,TXN00109658,SKU00052,CUST0180,2024-01-10,1,Damaged in Transit,311.38,0,5.82
RET0018634,TXN00116980,SKU00060,CUST0060,2024-01-02,1,Damaged in Transit,58.41,0,2.47
RET0018635,TXN00741174,SKU00498,CUST0006,2025-06-30,2,Damaged in Transit,257.0,0,9.84
RET0018636,TXN00567034,SKU00386,CUST0083,2023-11-26,2,Wrong Part,112.2,0,8.14
RET0018637,TXN00342967,SKU00215,CUST0021,2024-03-20,3,Wrong Part,132.42,0,7.84
RET0018638,TXN00075412,SKU00038,CUST0151,2025-12-10,2,Damaged in Transit,231.02,0,11.3
RET0018639,TXN00646656,SKU00436,CUST0159,2025-06-02,1,Defective,73.96,0,5.12
RET0018640,TXN00706608,SKU00472,CUST0085,2025-06-20,3,Duplicate Order,247.56,1,8.06
RET0018641,TXN00537016,SKU00367,CUST0149,2025-09-12,1,Overstock,15.16,1,5.66
RET0018642,TXN00562337,SKU00383,CUST0152,2025-07-03,1,Wrong Part,69.14,0,3.44
RET0018643,TXN00357356,SKU00222,CUST0156,2025-11-09,2,Overstock,132.08,1,9.96
RET0018644,TXN00645804,SKU00435,CUST0075,2024-12-17,3,Defective,145.05,0,14.69
RET0018645,TXN00556014,SKU00381,CUST0163,2024-10-15,1,Defective,27.1,0,5.71
RET0018646,TXN00093427,SKU00043,CUST0109,2026-04-18,2,Overstock,90.5,1,11.65
RET0018647,TXN00118773,SKU00062,CUST0148,2025-04-27,3,Defective,120.45,0,11.42
RET0018648,TXN00217589,SKU00127,CUST0031,2026-04-15,2,Defective,94.98,0,5.95
RET0018649,TXN00026576,SKU00011,CUST0025,2023-09-20,1,Damaged in Transit,23.06,0,4.61
RET0018650,TXN00387576,SKU00246,CUST0157,2025-10-11,1,Overstock,243.45,1,4.05
RET0018651,TXN00133680,SKU00072,CUST0120,2024-06-03,1,Wrong Part,35.14,1,2.19
RET0018652,TXN00053513,SKU00023,CUST0158,2025-11-10,2,Damaged in Transit,391.7,0,7.71
RET0018653,TXN00522638,SKU00348,CUST0098,2024-03-14,2,Wrong Part,44.42,0,8.25
RET0018654,TXN00300099,SKU00184,CUST0053,2026-05-15,2,Duplicate Order,968.72,1,7.55
RET0018655,TXN00304403,SKU00188,CUST0133,2024-06-10,1,Wrong Part,368.47,1,4.42
RET0018656,TXN00399955,SKU00254,CUST0115,2024-07-31,2,Wrong Part,405.0,0,3.46
RET0018657,TXN00313947,SKU00194,CUST0172,2026-01-10,3,Wrong Part,138.75,0,13.82
RET0018658,TXN00649036,SKU00437,CUST0025,2025-06-13,1,Duplicate Order,191.76,1,2.74
RET0018659,TXN00044911,SKU00018,CUST0011,2025-04-02,2,Damaged in Transit,650.78,0,11.19
RET0018660,TXN00242918,SKU00148,CUST0068,2024-05-10,2,Wrong Part,153.34,1,9.7
RET0018661,TXN00672750,SKU00454,CUST0089,2026-01-23,2,Wrong Part,894.48,0,9.49
RET0018662,TXN00406442,SKU00260,CUST0030,2024-05-13,1,Damaged in Transit,122.92,0,3.64
RET0018663,TXN00106560,SKU00051,CUST0159,2023-10-05,2,Wrong Part,50.0,1,4.63
RET0018664,TXN00036948,SKU00017,CUST0037,2023-07-22,3,Duplicate Order,161.31,1,13.92
RET0018665,TXN00331255,SKU00206,CUST0064,2024-03-06,2,Wrong Part,74.88,1,6.85
RET0018666,TXN00583083,SKU00393,CUST0164,2026-04-14,2,Defective,757.08,0,7.36
RET0018667,TXN00055477,SKU00025,CUST0149,2024-12-20,1,Overstock,30.04,1,4.46
RET0018668,TXN00229647,SKU00137,CUST0198,2025-05-25,1,Overstock,320.17,1,2.01
RET0018669,TXN00451262,SKU00291,CUST0169,2024-03-09,1,Duplicate Order,152.07,1,3.9
RET0018670,TXN00632008,SKU00431,CUST0075,2024-12-04,2,Overstock,161.1,1,7.88
RET0018671,TXN00678834,SKU00458,CUST0164,2024-12-05,2,Overstock,25.16,1,3.83
RET0018672,TXN00408530,SKU00261,CUST0037,2024-05-14,2,Wrong Part,118.36,1,4.16
RET0018673,TXN00733749,SKU00496,CUST0030,2024-04-29,1,Wrong Part,241.48,1,2.29
RET0018674,TXN00416096,SKU00264,CUST0058,2025-08-09,1,Defective,424.3,0,3.43
RET0018675,TXN00044407,SKU00018,CUST0053,2024-11-01,2,Duplicate Order,765.62,1,4.66
RET0018676,TXN00506184,SKU00330,CUST0162,2026-01-01,2,Wrong Part,167.54,1,5.39
RET0018677,TXN00240328,SKU00146,CUST0192,2024-12-13,1,Overstock,18.74,1,5.0
RET0018678,TXN00031139,SKU00013,CUST0044,2024-06-21,1,Duplicate Order,50.44,1,4.05
RET0018679,TXN00051798,SKU00022,CUST0084,2025-10-09,2,Wrong Part,22.04,0,8.89
RET0018680,TXN00088536,SKU00042,CUST0162,2025-05-30,3,Duplicate Order,593.91,1,6.45
RET0018681,TXN00501937,SKU00329,CUST0083,2024-08-17,1,Wrong Part,96.35,1,2.61
RET0018682,TXN00312467,SKU00194,CUST0046,2025-01-13,3,Wrong Part,154.17,1,5.49
RET0018683,TXN00025418,SKU00010,CUST0011,2024-05-14,3,Wrong Part,1221.99,1,17.93
RET0018684,TXN00352418,SKU00219,CUST0044,2025-12-05,1,Overstock,119.7,1,3.54
RET0018685,TXN00453869,SKU00292,CUST0075,2024-08-08,1,Duplicate Order,350.74,1,3.27
RET0018686,TXN00025166,SKU00010,CUST0033,2023-09-23,3,Defective,1437.63,0,8.9
RET0018687,TXN00101269,SKU00045,CUST0172,2025-05-01,2,Wrong Part,316.0,0,6.95
RET0018688,TXN00271809,SKU00167,CUST0164,2023-07-05,3,Damaged in Transit,518.88,0,6.27
RET0018689,TXN00176949,SKU00097,CUST0129,2024-04-28,1,Defective,5.81,0,2.77
RET0018690,TXN00428440,SKU00275,CUST0172,2024-04-06,1,Overstock,237.37,1,2.63
RET0018691,TXN00734138,SKU00496,CUST0128,2024-08-26,2,Wrong Part,434.66,1,8.49
RET0018692,TXN00577374,SKU00392,CUST0060,2024-02-19,2,Overstock,309.72,1,9.56
RET0018693,TXN00508856,SKU00333,CUST0060,2025-06-13,2,Wrong Part,503.66,1,6.29
RET0018694,TXN00663324,SKU00446,CUST0043,2024-12-02,2,Defective,483.94,0,10.26
RET0018695,TXN00101245,SKU00045,CUST0044,2025-04-15,1,Damaged in Transit,158.0,0,2.43
RET0018696,TXN00597990,SKU00409,CUST0055,2024-01-16,3,Overstock,195.9,1,6.41
RET0018697,TXN00063659,SKU00032,CUST0045,2025-07-06,2,Wrong Part,104.94,1,9.13
RET0018698,TXN00281136,SKU00174,CUST0198,2024-08-05,1,Duplicate Order,102.21,1,2.91
RET0018699,TXN00698565,SKU00465,CUST0062,2025-10-21,2,Wrong Part,469.92,0,3.76
RET0018700,TXN00240436,SKU00146,CUST0085,2025-04-11,2,Duplicate Order,39.82,1,3.88
RET0018701,TXN00134600,SKU00073,CUST0192,2023-07-18,2,Damaged in Transit,549.9,0,6.59
RET0018702,TXN00180417,SKU00099,CUST0164,2024-11-29,2,Duplicate Order,150.46,1,7.76
RET0018703,TXN00307303,SKU00193,CUST0163,2024-05-13,1,Defective,228.67,0,3.41
RET0018704,TXN00453033,SKU00292,CUST0019,2023-12-23,2,Wrong Part,701.48,1,10.88
RET0018705,TXN00556838,SKU00381,CUST0108,2025-05-12,2,Wrong Part,72.26,0,3.03
RET0018706,TXN00576519,SKU00391,CUST0026,2024-10-31,2,Defective,28.1,0,9.49
RET0018707,TXN00637144,SKU00433,CUST0098,2024-02-03,2,Wrong Part,452.1,1,3.99
RET0018708,TXN00416760,SKU00264,CUST0065,2026-02-18,2,Overstock,848.6,1,5.24
RET0018709,TXN00485200,SKU00317,CUST0161,2026-03-10,1,Duplicate Order,261.14,1,4.25
RET0018710,TXN00484922,SKU00317,CUST0018,2025-12-13,2,Wrong Part,417.82,1,8.67
RET0018711,TXN00104132,SKU00047,CUST0026,2025-02-10,1,Wrong Part,375.93,0,2.07
RET0018712,TXN00733351,SKU00496,CUST0068,2024-02-06,1,Defective,229.41,0,6.0
RET0018713,TXN00502294,SKU00329,CUST0037,2025-06-07,2,Duplicate Order,226.7,1,7.35
RET0018714,TXN00704967,SKU00472,CUST0051,2024-03-23,2,Overstock,165.04,1,7.92
RET0018715,TXN00455844,SKU00292,CUST0158,2026-04-03,1,Wrong Part,315.67,1,1.65
RET0018716,TXN00095378,SKU00044,CUST0084,2024-06-21,3,Wrong Part,260.25,0,17.47
RET0018717,TXN00454359,SKU00292,CUST0034,2025-01-12,2,Damaged in Transit,596.26,0,8.42
RET0018718,TXN00258664,SKU00161,CUST0114,2025-05-16,2,Defective,14.44,0,9.07
RET0018719,TXN00335974,SKU00209,CUST0059,2025-08-21,3,Wrong Part,180.75,1,16.18
RET0018720,TXN00097615,SKU00044,CUST0007,2025-10-12,1,Wrong Part,96.96,1,3.56
RET0018721,TXN00565674,SKU00384,CUST0105,2025-12-30,2,Damaged in Transit,361.74,0,9.85
RET0018722,TXN00567296,SKU00386,CUST0059,2024-02-08,1,Duplicate Order,71.06,1,4.47
RET0018723,TXN00169283,SKU00088,CUST0172,2026-05-26,2,Wrong Part,146.28,0,11.9
RET0018724,TXN00390566,SKU00248,CUST0114,2024-07-23,2,Defective,363.52,0,6.77
RET0018725,TXN00615539,SKU00422,CUST0070,2023-06-13,2,Wrong Part,217.04,1,4.82
RET0018726,TXN00023623,SKU00009,CUST0065,2025-06-05,1,Defective,570.54,0,3.77
RET0018727,TXN00261269,SKU00162,CUST0163,2025-05-27,2,Wrong Part,176.02,0,7.02
RET0018728,TXN00495485,SKU00325,CUST0129,2024-05-22,2,Wrong Part,929.08,0,5.99
RET0018729,TXN00546617,SKU00376,CUST0110,2025-05-28,2,Overstock,296.66,1,4.71
RET0018730,TXN00270953,SKU00165,CUST0120,2026-02-01,3,Wrong Part,289.68,1,9.41
RET0018731,TXN00024422,SKU00009,CUST0083,2025-12-12,1,Wrong Part,513.49,1,3.74
RET0018732,TXN00480320,SKU00316,CUST0163,2026-02-11,2,Duplicate Order,466.54,1,8.68
RET0018733,TXN00033282,SKU00014,CUST0029,2025-06-14,1,Wrong Part,219.53,1,3.14
RET0018734,TXN00402061,SKU00256,CUST0115,2024-01-24,1,Damaged in Transit,186.6,0,4.08
RET0018735,TXN00383856,SKU00244,CUST0156,2024-06-07,3,Duplicate Order,221.31,1,10.11
RET0018736,TXN00725611,SKU00486,CUST0149,2025-02-02,1,Duplicate Order,174.04,1,5.88
RET0018737,TXN00272867,SKU00167,CUST0031,2026-03-07,2,Duplicate Order,364.12,1,3.97
RET0018738,TXN00534467,SKU00365,CUST0064,2026-05-21,1,Wrong Part,112.04,0,4.93
RET0018739,TXN00348600,SKU00217,CUST0172,2024-07-19,2,Duplicate Order,58.02,1,10.1
RET0018740,TXN00574683,SKU00388,CUST0105,2024-08-30,1,Overstock,270.48,1,3.84
RET0018741,TXN00462789,SKU00300,CUST0037,2026-05-01,1,Wrong Part,79.77,0,5.26
RET0018742,TXN00683076,SKU00459,CUST0172,2024-09-01,2,Wrong Part,220.02,1,11.67
RET0018743,TXN00397680,SKU00252,CUST0120,2024-05-31,3,Duplicate Order,351.24,1,13.3
RET0018744,TXN00503984,SKU00330,CUST0126,2024-06-12,1,Defective,71.2,0,3.29
RET0018745,TXN00385280,SKU00244,CUST0029,2025-10-25,2,Overstock,163.94,1,10.37
RET0018746,TXN00587690,SKU00398,CUST0044,2024-08-02,3,Defective,275.34,0,16.47
RET0018747,TXN00285435,SKU00175,CUST0025,2026-01-10,1,Defective,80.93,0,4.87
RET0018748,TXN00154225,SKU00082,CUST0170,2026-02-13,1,Duplicate Order,111.39,1,3.62
RET0018749,TXN00411489,SKU00261,CUST0030,2026-04-21,1,Wrong Part,59.18,1,2.01
RET0018750,TXN00739786,SKU00497,CUST0105,2026-01-21,1,Wrong Part,132.43,1,3.28
RET0018751,TXN00068510,SKU00035,CUST0156,2025-05-07,2,Damaged in Transit,196.5,0,7.91
RET0018752,TXN00227977,SKU00135,CUST0198,2023-12-03,2,Wrong Part,179.8,0,3.47
RET0018753,TXN00486211,SKU00319,CUST0156,2025-08-30,3,Overstock,768.18,1,12.04
RET0018754,TXN00645135,SKU00435,CUST0075,2023-08-01,2,Duplicate Order,102.74,1,11.76
RET0018755,TXN00067712,SKU00035,CUST0026,2024-09-21,1,Wrong Part,93.34,0,3.91
RET0018756,TXN00236422,SKU00145,CUST0127,2023-10-08,1,Duplicate Order,161.77,1,1.87
RET0018757,TXN00119488,SKU00063,CUST0053,2024-01-10,1,Defective,138.18,0,2.05
RET0018758,TXN00276962,SKU00170,CUST0152,2025-03-18,3,Defective,196.86,0,6.38
RET0018759,TXN00590447,SKU00399,CUST0131,2026-01-27,2,Wrong Part,110.24,1,7.96
RET0018760,TXN00513121,SKU00339,CUST0192,2026-02-24,1,Damaged in Transit,118.02,0,5.63
RET0018761,TXN00091899,SKU00043,CUST0039,2024-11-25,3,Defective,119.79,0,10.16
RET0018762,TXN00031721,SKU00013,CUST0065,2025-06-14,1,Damaged in Transit,50.44,0,2.74
RET0018763,TXN00604896,SKU00413,CUST0048,2025-07-21,2,Damaged in Transit,76.36,0,10.24
RET0018764,TXN00441436,SKU00280,CUST0145,2024-10-17,3,Wrong Part,198.57,0,8.99
RET0018765,TXN00680401,SKU00458,CUST0007,2025-12-19,2,Duplicate Order,21.18,1,3.28
RET0018766,TXN00642146,SKU00434,CUST0033,2024-09-05,1,Duplicate Order,167.1,1,5.92
RET0018767,TXN00546264,SKU00376,CUST0085,2025-02-10,3,Defective,422.73,0,12.32
RET0018768,TXN00339057,SKU00214,CUST0172,2023-09-05,1,Defective,209.95,0,5.09
RET0018769,TXN00533680,SKU00365,CUST0098,2024-11-20,1,Wrong Part,126.97,1,2.81
RET0018770,TXN00087323,SKU00042,CUST0126,2024-08-15,1,Overstock,197.97,1,2.4
RET0018771,TXN00327405,SKU00203,CUST0033,2023-11-01,2,Defective,491.7,0,7.43
RET0018772,TXN00141039,SKU00074,CUST0025,2026-01-05,1,Defective,92.13,0,5.32
RET0018773,TXN00223743,SKU00131,CUST0075,2023-11-14,2,Wrong Part,473.76,1,7.6
RET0018774,TXN00134963,SKU00073,CUST0033,2024-01-11,3,Overstock,868.26,1,12.99
RET0018775,TXN00585486,SKU00396,CUST0161,2025-11-03,3,Defective,349.62,0,13.83
RET0018776,TXN00730328,SKU00492,CUST0164,2023-09-28,1,Wrong Part,317.52,0,2.23
RET0018777,TXN00119762,SKU00063,CUST0120,2025-05-28,1,Overstock,130.9,1,3.54
RET0018778,TXN00099695,SKU00045,CUST0031,2024-04-07,1,Defective,134.3,0,5.77
RET0018779,TXN00284640,SKU00175,CUST0060,2025-05-10,1,Wrong Part,68.79,1,3.73
RET0018780,TXN00389877,SKU00248,CUST0162,2023-12-16,1,Overstock,230.22,1,2.64
RET0018781,TXN00217673,SKU00127,CUST0192,2026-04-18,3,Wrong Part,149.97,0,13.94
RET0018782,TXN00364853,SKU00230,CUST0198,2024-04-26,1,Overstock,115.46,1,4.23
RET0018783,TXN00625756,SKU00429,CUST0075,2024-05-11,1,Wrong Part,145.31,0,3.53
RET0018784,TXN00622199,SKU00427,CUST0048,2024-10-25,3,Duplicate Order,42.69,1,11.08
RET0018785,TXN00570510,SKU00387,CUST0029,2023-07-07,2,Duplicate Order,272.84,1,10.87
RET0018786,TXN00542534,SKU00373,CUST0104,2024-05-23,1,Wrong Part,82.15,1,1.6
RET0018787,TXN00177661,SKU00097,CUST0180,2024-09-27,3,Wrong Part,20.49,0,15.09
RET0018788,TXN00704746,SKU00472,CUST0035,2023-12-29,1,Defective,82.52,0,5.25
RET0018789,TXN00132212,SKU00071,CUST0025,2025-07-10,3,Wrong Part,187.23,0,16.69
RET0018790,TXN00449525,SKU00288,CUST0068,2025-09-30,3,Duplicate Order,92.52,1,16.75
RET0018791,TXN00699414,SKU00465,CUST0007,2026-05-29,1,Wrong Part,248.78,0,6.0
RET0018792,TXN00492694,SKU00323,CUST0172,2024-05-16,1,Overstock,63.12,1,3.16
RET0018793,TXN00431874,SKU00277,CUST0172,2024-07-28,2,Damaged in Transit,43.42,0,5.16
RET0018794,TXN00719385,SKU00482,CUST0010,2025-01-20,3,Defective,705.87,0,5.61
RET0018795,TXN00113863,SKU00056,CUST0119,2024-05-30,1,Wrong Part,27.39,0,3.77
RET0018796,TXN00374658,SKU00239,CUST0007,2024-03-30,3,Overstock,136.26,1,5.37
RET0018797,TXN00482000,SKU00317,CUST0162,2024-04-07,1,Wrong Part,261.14,1,2.49
RET0018798,TXN00219912,SKU00128,CUST0051,2024-08-06,2,Wrong Part,61.78,1,11.07
RET0018799,TXN00356751,SKU00222,CUST0031,2024-11-08,2,Defective,155.38,0,8.03
RET0018800,TXN00446348,SKU00284,CUST0025,2024-11-23,1,Defective,35.68,0,2.18
RET0018801,TXN00285601,SKU00175,CUST0157,2026-02-22,2,Overstock,161.86,1,4.86
RET0018802,TXN00081958,SKU00040,CUST0055,2024-07-30,1,Wrong Part,405.16,0,3.75
RET0018803,TXN00056385,SKU00027,CUST0039,2024-04-15,2,Wrong Part,764.5,1,6.13
RET0018804,TXN00608101,SKU00415,CUST0120,2024-04-21,1,Wrong Part,205.41,0,2.32
RET0018805,TXN00387812,SKU00246,CUST0126,2026-04-17,3,Duplicate Order,867.27,1,14.08
RET0018806,TXN00664665,SKU00446,CUST0162,2025-11-01,2,Damaged in Transit,483.94,0,3.98
RET0018807,TXN00570185,SKU00386,CUST0190,2026-04-18,2,Damaged in Transit,149.6,0,9.62
RET0018808,TXN00389004,SKU00247,CUST0012,2025-12-02,1,Overstock,116.6,1,1.61
RET0018809,TXN00024909,SKU00009,CUST0011,2026-05-14,2,Defective,912.86,0,6.03
RET0018810,TXN00264217,SKU00164,CUST0115,2024-10-16,3,Duplicate Order,79.98,1,17.6
RET0018811,TXN00409992,SKU00261,CUST0007,2025-05-07,2,Defective,140.54,0,4.58
RET0018812,TXN00683602,SKU00459,CUST0192,2025-01-13,1,Wrong Part,146.68,1,2.9
RET0018813,TXN00730532,SKU00493,CUST0075,2023-06-25,3,Damaged in Transit,1135.74,0,16.69
RET0018814,TXN00097417,SKU00044,CUST0176,2025-09-24,2,Defective,193.92,0,8.76
RET0018815,TXN00574066,SKU00387,CUST0162,2026-05-30,2,Wrong Part,288.0,1,4.33
RET0018816,TXN00541388,SKU00372,CUST0048,2024-07-16,2,Wrong Part,514.68,0,10.98
RET0018817,TXN00532278,SKU00362,CUST0175,2024-12-02,2,Overstock,340.38,1,11.68
RET0018818,TXN00640419,SKU00434,CUST0184,2023-07-31,3,Defective,560.28,0,10.84
RET0018819,TXN00253677,SKU00158,CUST0031,2026-01-26,1,Wrong Part,159.4,0,3.67
RET0018820,TXN00224032,SKU00131,CUST0103,2024-06-19,1,Wrong Part,189.5,1,2.23
RET0018821,TXN00673336,SKU00455,CUST0039,2024-04-15,2,Wrong Part,96.2,1,6.89
RET0018822,TXN00153955,SKU00082,CUST0030,2025-12-11,1,Defective,124.5,0,2.38
RET0018823,TXN00704184,SKU00472,CUST0026,2023-08-03,2,Defective,138.98,0,9.0
RET0018824,TXN00457284,SKU00295,CUST0152,2024-01-31,2,Wrong Part,782.42,0,7.27
RET0018825,TXN00491534,SKU00322,CUST0113,2026-03-08,2,Overstock,270.94,1,4.67
RET0018826,TXN00424085,SKU00274,CUST0085,2023-06-23,1,Damaged in Transit,25.88,0,3.74
RET0018827,TXN00073920,SKU00038,CUST0156,2024-08-10,2,Wrong Part,196.36,0,8.99
RET0018828,TXN00023217,SKU00009,CUST0120,2025-02-15,2,Wrong Part,1084.02,1,11.3
RET0018829,TXN00609530,SKU00415,CUST0156,2025-05-17,2,Wrong Part,328.66,1,10.48
RET0018830,TXN00723682,SKU00484,CUST0043,2026-05-21,2,Wrong Part,66.44,0,10.39
RET0018831,TXN00289352,SKU00179,CUST0026,2023-07-18,1,Overstock,101.24,1,4.95
RET0018832,TXN00209345,SKU00125,CUST0007,2023-10-26,2,Overstock,569.42,1,11.9
RET0018833,TXN00501970,SKU00329,CUST0130,2024-09-29,1,Wrong Part,90.68,0,4.6
RET0018834,TXN00224770,SKU00131,CUST0157,2025-09-01,2,Wrong Part,426.38,0,5.12
RET0018835,TXN00126182,SKU00070,CUST0068,2023-09-16,3,Damaged in Transit,264.63,0,8.45
RET0018836,TXN00012664,SKU00004,CUST0151,2025-04-28,1,Wrong Part,42.32,1,4.72
RET0018837,TXN00537477,SKU00368,CUST0115,2024-12-03,3,Wrong Part,507.33,1,8.3
RET0018838,TXN00394631,SKU00249,CUST0047,2025-01-29,1,Wrong Part,136.89,0,3.73
RET0018839,TXN00618209,SKU00424,CUST0192,2024-12-07,1,Overstock,299.3,1,2.8
RET0018840,TXN00043882,SKU00018,CUST0172,2024-07-26,1,Wrong Part,382.81,1,3.05
RET0018841,TXN00729406,SKU00491,CUST0025,2024-06-16,1,Overstock,59.48,1,3.01
RET0018842,TXN00009325,SKU00003,CUST0038,2024-05-13,1,Damaged in Transit,83.45,0,1.82
RET0018843,TXN00320149,SKU00197,CUST0135,2025-09-10,1,Wrong Part,26.53,0,5.84
RET0018844,TXN00376851,SKU00239,CUST0173,2026-04-19,1,Wrong Part,43.15,0,3.88
RET0018845,TXN00738785,SKU00497,CUST0162,2025-03-15,2,Wrong Part,238.38,1,3.18
RET0018846,TXN00398533,SKU00253,CUST0028,2025-02-02,1,Duplicate Order,166.0,1,4.32
RET0018847,TXN00408709,SKU00261,CUST0065,2024-06-12,1,Defective,66.57,0,4.9
RET0018848,TXN00742152,SKU00500,CUST0187,2025-02-14,1,Defective,72.41,0,3.63
RET0018849,TXN00389802,SKU00248,CUST0083,2023-11-22,2,Duplicate Order,484.68,1,3.05
RET0018850,TXN00568550,SKU00386,CUST0131,2025-02-08,1,Wrong Part,63.58,1,3.86
RET0018851,TXN00736843,SKU00496,CUST0079,2026-05-15,1,Wrong Part,181.11,1,2.15
RET0018852,TXN00674223,SKU00456,CUST0026,2023-07-09,1,Wrong Part,402.88,1,5.43
RET0018853,TXN00570304,SKU00386,CUST0144,2026-06-07,1,Overstock,63.58,1,3.54
RET0018854,TXN00738493,SKU00497,CUST0138,2024-11-26,1,Overstock,119.19,1,1.61
RET0018855,TXN00251320,SKU00154,CUST0030,2026-06-08,2,Wrong Part,269.1,0,9.55
RET0018856,TXN00729376,SKU00491,CUST0098,2024-05-21,1,Wrong Part,59.48,0,5.09
RET0018857,TXN00502124,SKU00329,CUST0152,2025-01-30,1,Defective,102.02,0,3.89
RET0018858,TXN00004337,SKU00002,CUST0093,2023-12-07,3,Defective,111.36,0,8.48
RET0018859,TXN00326740,SKU00202,CUST0180,2025-11-27,1,Duplicate Order,490.14,1,2.54
RET0018860,TXN00009920,SKU00003,CUST0126,2025-09-14,1,Wrong Part,79.28,1,2.31
RET0018861,TXN00723397,SKU00484,CUST0163,2025-09-23,3,Wrong Part,99.66,0,9.36
RET0018862,TXN00224530,SKU00131,CUST0104,2025-04-21,2,Duplicate Order,426.38,1,8.47
RET0018863,TXN00326840,SKU00202,CUST0006,2026-02-16,1,Wrong Part,490.14,0,4.32
RET0018864,TXN00099721,SKU00045,CUST0157,2024-04-03,3,Defective,426.6,0,9.44
RET0018865,TXN00197750,SKU00117,CUST0029,2024-08-12,2,Duplicate Order,680.18,1,11.7
RET0018866,TXN00578929,SKU00392,CUST0143,2025-06-19,2,Wrong Part,364.38,0,3.2
RET0018867,TXN00009555,SKU00003,CUST0026,2024-10-14,2,Wrong Part,166.9,1,3.35
RET0018868,TXN00222189,SKU00128,CUST0025,2026-02-24,2,Overstock,52.52,1,8.32
RET0018869,TXN00598645,SKU00409,CUST0031,2024-06-10,1,Overstock,72.56,1,2.68
RET0018870,TXN00533687,SKU00365,CUST0133,2024-12-03,2,Duplicate Order,283.82,1,4.03
RET0018871,TXN00536872,SKU00367,CUST0162,2025-04-19,1,Duplicate Order,15.16,1,4.16
RET0018872,TXN00601204,SKU00409,CUST0032,2026-02-25,1,Wrong Part,72.56,1,5.69
RET0018873,TXN00313080,SKU00194,CUST0190,2025-06-30,1,Defective,48.82,0,1.98
RET0018874,TXN00266560,SKU00164,CUST0059,2026-04-11,2,Duplicate Order,56.12,1,6.12
RET0018875,TXN00281610,SKU00174,CUST0143,2025-09-06,3,Wrong Part,340.71,0,5.61
RET0018876,TXN00683739,SKU00459,CUST0053,2025-03-04,1,Wrong Part,146.68,0,3.98
RET0018877,TXN00350547,SKU00219,CUST0115,2024-04-04,3,Duplicate Order,287.28,1,7.69
RET0018878,TXN00433839,SKU00277,CUST0034,2025-11-29,2,Defective,41.24,0,3.57
RET0018879,TXN00734172,SKU00496,CUST0151,2024-08-16,3,Wrong Part,724.44,0,14.48
RET0018880,TXN00517352,SKU00345,CUST0120,2023-10-29,1,Duplicate Order,243.71,1,2.94
RET0018881,TXN00070676,SKU00036,CUST0190,2024-04-30,1,Defective,46.64,0,4.79
