snapshot_id,week_ending,sku_id,units_on_hand,units_on_order,reorder_point,reorder_qty,days_on_hand,inventory_value,stockout_flag
SNP0016942,2026-03-28,SKU00326,52,84,91,84,17.5,777.92,0
SNP0016943,2026-04-04,SKU00326,29,84,91,84,9.8,433.84,0
SNP0016944,2026-04-11,SKU00326,141,0,91,84,47.5,2109.36,0
SNP0016945,2026-04-18,SKU00326,51,84,91,84,17.2,762.96,0
SNP0016946,2026-04-25,SKU00326,12,84,91,84,4.0,179.52,0
SNP0016947,2026-05-02,SKU00326,152,0,91,84,51.2,2273.92,0
SNP0016948,2026-05-09,SKU00326,43,84,91,84,14.5,643.28,0
SNP0016949,2026-05-16,SKU00326,25,84,91,84,8.4,374.0,0
SNP0016950,2026-05-23,SKU00326,44,84,91,84,14.8,658.24,0
SNP0016951,2026-05-30,SKU00326,172,0,91,84,57.9,2573.12,0
SNP0016952,2025-06-07,SKU00327,18,33,27,33,15.6,4699.44,0
SNP0016953,2025-06-14,SKU00327,51,0,27,33,44.1,13315.08,0
SNP0016954,2025-06-21,SKU00327,52,0,27,33,45.0,13576.16,0
SNP0016955,2025-06-28,SKU00327,32,0,27,33,27.7,8354.56,0
SNP0016956,2025-07-05,SKU00327,30,0,27,33,25.9,7832.4,0
SNP0016957,2025-07-12,SKU00327,41,0,27,33,35.4,10704.28,0
SNP0016958,2025-07-19,SKU00327,48,0,27,33,41.5,12531.84,0
SNP0016959,2025-07-26,SKU00327,55,0,27,33,47.6,14359.4,0
SNP0016960,2025-08-02,SKU00327,41,0,27,33,35.4,10704.28,0
SNP0016961,2025-08-09,SKU00327,29,0,27,33,25.1,7571.32,0
SNP0016962,2025-08-16,SKU00327,0,33,27,33,0.0,0.0,1
SNP0016963,2025-08-23,SKU00327,1,33,27,33,0.9,261.08,0
SNP0016964,2025-08-30,SKU00327,45,0,27,33,38.9,11748.6,0
SNP0016965,2025-09-06,SKU00327,57,0,27,33,49.3,14881.56,0
SNP0016966,2025-09-13,SKU00327,13,33,27,33,11.2,3394.04,0
SNP0016967,2025-09-20,SKU00327,49,0,27,33,42.4,12792.92,0
SNP0016968,2025-09-27,SKU00327,44,0,27,33,38.0,11487.52,0
SNP0016969,2025-10-04,SKU00327,10,33,27,33,8.6,2610.8,0
SNP0016970,2025-10-11,SKU00327,38,0,27,33,32.9,9921.04,0
SNP0016971,2025-10-18,SKU00327,14,33,27,33,12.1,3655.12,0
SNP0016972,2025-10-25,SKU00327,15,33,27,33,13.0,3916.2,0
SNP0016973,2025-11-01,SKU00327,38,0,27,33,32.9,9921.04,0
SNP0016974,2025-11-08,SKU00327,58,0,27,33,50.1,15142.64,0
SNP0016975,2025-11-15,SKU00327,1,33,27,33,0.9,261.08,0
SNP0016976,2025-11-22,SKU00327,27,33,27,33,23.3,7049.16,0
SNP0016977,2025-11-29,SKU00327,11,33,27,33,9.5,2871.88,0
SNP0016978,2025-12-06,SKU00327,37,0,27,33,32.0,9659.96,0
SNP0016979,2025-12-13,SKU00327,28,0,27,33,24.2,7310.24,0
SNP0016980,2025-12-20,SKU00327,41,0,27,33,35.4,10704.28,0
SNP0016981,2025-12-27,SKU00327,14,33,27,33,12.1,3655.12,0
SNP0016982,2026-01-03,SKU00327,27,33,27,33,23.3,7049.16,0
SNP0016983,2026-01-10,SKU00327,9,33,27,33,7.8,2349.72,0
SNP0016984,2026-01-17,SKU00327,51,0,27,33,44.1,13315.08,0
SNP0016985,2026-01-24,SKU00327,22,33,27,33,19.0,5743.76,0
SNP0016986,2026-01-31,SKU00327,39,0,27,33,33.7,10182.12,0
SNP0016987,2026-02-07,SKU00327,14,33,27,33,12.1,3655.12,0
SNP0016988,2026-02-14,SKU00327,45,0,27,33,38.9,11748.6,0
SNP0016989,2026-02-21,SKU00327,2,33,27,33,1.7,522.16,0
SNP0016990,2026-02-28,SKU00327,59,0,27,33,51.0,15403.72,0
SNP0016991,2026-03-07,SKU00327,44,0,27,33,38.0,11487.52,0
SNP0016992,2026-03-14,SKU00327,7,33,27,33,6.1,1827.56,0
SNP0016993,2026-03-21,SKU00327,16,33,27,33,13.8,4177.28,0
SNP0016994,2026-03-28,SKU00327,48,0,27,33,41.5,12531.84,0
SNP0016995,2026-04-04,SKU00327,59,0,27,33,51.0,15403.72,0
SNP0016996,2026-04-11,SKU00327,6,33,27,33,5.2,1566.48,0
SNP0016997,2026-04-18,SKU00327,55,0,27,33,47.6,14359.4,0
SNP0016998,2026-04-25,SKU00327,15,33,27,33,13.0,3916.2,0
SNP0016999,2026-05-02,SKU00327,33,0,27,33,28.5,8615.64,0
SNP0017000,2026-05-09,SKU00327,10,33,27,33,8.6,2610.8,0
SNP0017001,2026-05-16,SKU00327,4,33,27,33,3.5,1044.32,0
SNP0017002,2026-05-23,SKU00327,1,33,27,33,0.9,261.08,0
SNP0017003,2026-05-30,SKU00327,53,0,27,33,45.8,13837.24,0
SNP0017004,2025-06-07,SKU00328,123,308,201,308,11.2,899.13,0
SNP0017005,2025-06-14,SKU00328,341,0,201,308,31.0,2492.71,0
SNP0017006,2025-06-21,SKU00328,364,0,201,308,33.1,2660.84,0
SNP0017007,2025-06-28,SKU00328,504,0,201,308,45.9,3684.24,0
SNP0017008,2025-07-05,SKU00328,242,0,201,308,22.0,1769.02,0
SNP0017009,2025-07-12,SKU00328,424,0,201,308,38.6,3099.44,0
SNP0017010,2025-07-19,SKU00328,381,0,201,308,34.7,2785.11,0
SNP0017011,2025-07-26,SKU00328,451,0,201,308,41.0,3296.81,0
SNP0017012,2025-08-02,SKU00328,248,0,201,308,22.6,1812.88,0
SNP0017013,2025-08-09,SKU00328,283,0,201,308,25.8,2068.73,0
SNP0017014,2025-08-16,SKU00328,225,0,201,308,20.5,1644.75,0
SNP0017015,2025-08-23,SKU00328,77,308,201,308,7.0,562.87,0
SNP0017016,2025-08-30,SKU00328,35,308,201,308,3.2,255.85,0
SNP0017017,2025-09-06,SKU00328,177,308,201,308,16.1,1293.87,0
SNP0017018,2025-09-13,SKU00328,228,0,201,308,20.7,1666.68,0
SNP0017019,2025-09-20,SKU00328,312,0,201,308,28.4,2280.72,0
SNP0017020,2025-09-27,SKU00328,227,0,201,308,20.7,1659.37,0
SNP0017021,2025-10-04,SKU00328,271,0,201,308,24.7,1981.01,0
SNP0017022,2025-10-11,SKU00328,171,308,201,308,15.6,1250.01,0
SNP0017023,2025-10-18,SKU00328,262,0,201,308,23.8,1915.22,0
SNP0017024,2025-10-25,SKU00328,43,308,201,308,3.9,314.33,0
SNP0017025,2025-11-01,SKU00328,104,308,201,308,9.5,760.24,0
SNP0017026,2025-11-08,SKU00328,500,0,201,308,45.5,3655.0,0
SNP0017027,2025-11-15,SKU00328,136,308,201,308,12.4,994.16,0
SNP0017028,2025-11-22,SKU00328,411,0,201,308,37.4,3004.41,0
SNP0017029,2025-11-29,SKU00328,66,308,201,308,6.0,482.46,0
SNP0017030,2025-12-06,SKU00328,200,308,201,308,18.2,1462.0,0
SNP0017031,2025-12-13,SKU00328,325,0,201,308,29.6,2375.75,0
SNP0017032,2025-12-20,SKU00328,472,0,201,308,43.0,3450.32,0
SNP0017033,2025-12-27,SKU00328,50,308,201,308,4.6,365.5,0
SNP0017034,2026-01-03,SKU00328,202,0,201,308,18.4,1476.62,0
SNP0017035,2026-01-10,SKU00328,103,308,201,308,9.4,752.93,0
SNP0017036,2026-01-17,SKU00328,381,0,201,308,34.7,2785.11,0
SNP0017037,2026-01-24,SKU00328,54,308,201,308,4.9,394.74,0
SNP0017038,2026-01-31,SKU00328,57,308,201,308,5.2,416.67,0
SNP0017039,2026-02-07,SKU00328,31,308,201,308,2.8,226.61,0
SNP0017040,2026-02-14,SKU00328,230,0,201,308,20.9,1681.3,0
SNP0017041,2026-02-21,SKU00328,354,0,201,308,32.2,2587.74,0
SNP0017042,2026-02-28,SKU00328,396,0,201,308,36.0,2894.76,0
SNP0017043,2026-03-07,SKU00328,41,308,201,308,3.7,299.71,0
SNP0017044,2026-03-14,SKU00328,90,308,201,308,8.2,657.9,0
SNP0017045,2026-03-21,SKU00328,178,308,201,308,16.2,1301.18,0
SNP0017046,2026-03-28,SKU00328,47,308,201,308,4.3,343.57,0
SNP0017047,2026-04-04,SKU00328,220,0,201,308,20.0,1608.2,0
SNP0017048,2026-04-11,SKU00328,286,0,201,308,26.0,2090.66,0
SNP0017049,2026-04-18,SKU00328,316,0,201,308,28.8,2309.96,0
SNP0017050,2026-04-25,SKU00328,471,0,201,308,42.9,3443.01,0
SNP0017051,2026-05-02,SKU00328,116,308,201,308,10.6,847.96,0
SNP0017052,2026-05-09,SKU00328,479,0,201,308,43.6,3501.49,0
SNP0017053,2026-05-16,SKU00328,26,308,201,308,2.4,190.06,0
SNP0017054,2026-05-23,SKU00328,404,0,201,308,36.8,2953.24,0
SNP0017055,2026-05-30,SKU00328,134,308,201,308,12.2,979.54,0
SNP0017056,2025-06-07,SKU00329,71,106,125,106,18.8,4881.96,0
SNP0017057,2025-06-14,SKU00329,37,106,125,106,9.8,2544.12,0
SNP0017058,2025-06-21,SKU00329,137,0,125,106,36.3,9420.12,0
SNP0017059,2025-06-28,SKU00329,214,0,125,106,56.7,14714.64,0
SNP0017060,2025-07-05,SKU00329,181,0,125,106,48.0,12445.56,0
SNP0017061,2025-07-12,SKU00329,220,0,125,106,58.3,15127.2,0
SNP0017062,2025-07-19,SKU00329,93,106,125,106,24.6,6394.68,0
SNP0017063,2025-07-26,SKU00329,144,0,125,106,38.1,9901.44,0
SNP0017064,2025-08-02,SKU00329,95,106,125,106,25.2,6532.2,0
SNP0017065,2025-08-09,SKU00329,138,0,125,106,36.6,9488.88,0
SNP0017066,2025-08-16,SKU00329,70,106,125,106,18.5,4813.2,0
SNP0017067,2025-08-23,SKU00329,52,106,125,106,13.8,3575.52,0
SNP0017068,2025-08-30,SKU00329,87,106,125,106,23.0,5982.12,0
SNP0017069,2025-09-06,SKU00329,229,0,125,106,60.7,15746.04,0
SNP0017070,2025-09-13,SKU00329,38,106,125,106,10.1,2612.88,0
SNP0017071,2025-09-20,SKU00329,226,0,125,106,59.9,15539.76,0
SNP0017072,2025-09-27,SKU00329,134,0,125,106,35.5,9213.84,0
SNP0017073,2025-10-04,SKU00329,31,106,125,106,8.2,2131.56,0
SNP0017074,2025-10-11,SKU00329,179,0,125,106,47.4,12308.04,0
SNP0017075,2025-10-18,SKU00329,154,0,125,106,40.8,10589.04,0
SNP0017076,2025-10-25,SKU00329,163,0,125,106,43.2,11207.88,0
SNP0017077,2025-11-01,SKU00329,18,106,125,106,4.8,1237.68,0
SNP0017078,2025-11-08,SKU00329,228,0,125,106,60.4,15677.28,0
SNP0017079,2025-11-15,SKU00329,189,0,125,106,50.1,12995.64,0
SNP0017080,2025-11-22,SKU00329,115,106,125,106,30.5,7907.4,0
SNP0017081,2025-11-29,SKU00329,99,106,125,106,26.2,6807.24,0
SNP0017082,2025-12-06,SKU00329,61,106,125,106,16.2,4194.36,0
SNP0017083,2025-12-13,SKU00329,218,0,125,106,57.8,14989.68,0
SNP0017084,2025-12-20,SKU00329,127,0,125,106,33.6,8732.52,0
SNP0017085,2025-12-27,SKU00329,192,0,125,106,50.9,13201.92,0
SNP0017086,2026-01-03,SKU00329,69,106,125,106,18.3,4744.44,0
SNP0017087,2026-01-10,SKU00329,203,0,125,106,53.8,13958.28,0
SNP0017088,2026-01-17,SKU00329,109,106,125,106,28.9,7494.84,0
SNP0017089,2026-01-24,SKU00329,12,106,125,106,3.2,825.12,0
SNP0017090,2026-01-31,SKU00329,92,106,125,106,24.4,6325.92,0
SNP0017091,2026-02-07,SKU00329,79,106,125,106,20.9,5432.04,0
SNP0017092,2026-02-14,SKU00329,201,0,125,106,53.2,13820.76,0
SNP0017093,2026-02-21,SKU00329,56,106,125,106,14.8,3850.56,0
SNP0017094,2026-02-28,SKU00329,55,106,125,106,14.6,3781.8,0
SNP0017095,2026-03-07,SKU00329,178,0,125,106,47.2,12239.28,0
SNP0017096,2026-03-14,SKU00329,229,0,125,106,60.7,15746.04,0
SNP0017097,2026-03-21,SKU00329,163,0,125,106,43.2,11207.88,0
SNP0017098,2026-03-28,SKU00329,169,0,125,106,44.8,11620.44,0
SNP0017099,2026-04-04,SKU00329,127,0,125,106,33.6,8732.52,0
SNP0017100,2026-04-11,SKU00329,40,106,125,106,10.6,2750.4,0
SNP0017101,2026-04-18,SKU00329,211,0,125,106,55.9,14508.36,0
SNP0017102,2026-04-25,SKU00329,128,0,125,106,33.9,8801.28,0
SNP0017103,2026-05-02,SKU00329,208,0,125,106,55.1,14302.08,0
SNP0017104,2026-05-09,SKU00329,135,0,125,106,35.8,9282.6,0
SNP0017105,2026-05-16,SKU00329,212,0,125,106,56.2,14577.12,0
SNP0017106,2026-05-23,SKU00329,214,0,125,106,56.7,14714.64,0
SNP0017107,2026-05-30,SKU00329,144,0,125,106,38.1,9901.44,0
SNP0017108,2025-06-07,SKU00330,50,397,193,397,3.5,2945.0,0
SNP0017109,2025-06-14,SKU00330,199,0,193,397,14.0,11721.1,0
SNP0017110,2025-06-21,SKU00330,366,0,193,397,25.8,21557.4,0
SNP0017111,2025-06-28,SKU00330,512,0,193,397,36.1,30156.8,0
SNP0017112,2025-07-05,SKU00330,27,397,193,397,1.9,1590.3,0
SNP0017113,2025-07-12,SKU00330,15,397,193,397,1.1,883.5,0
SNP0017114,2025-07-19,SKU00330,25,397,193,397,1.8,1472.5,0
SNP0017115,2025-07-26,SKU00330,252,0,193,397,17.8,14842.8,0
SNP0017116,2025-08-02,SKU00330,133,397,193,397,9.4,7833.7,0
SNP0017117,2025-08-09,SKU00330,400,0,193,397,28.2,23560.0,0
SNP0017118,2025-08-16,SKU00330,559,0,193,397,39.4,32925.1,0
SNP0017119,2025-08-23,SKU00330,289,0,193,397,20.4,17022.1,0
SNP0017120,2025-08-30,SKU00330,435,0,193,397,30.7,25621.5,0
SNP0017121,2025-09-06,SKU00330,583,0,193,397,41.1,34338.7,0
SNP0017122,2025-09-13,SKU00330,18,397,193,397,1.3,1060.2,0
SNP0017123,2025-09-20,SKU00330,72,397,193,397,5.1,4240.8,0
SNP0017124,2025-09-27,SKU00330,501,0,193,397,35.3,29508.9,0
SNP0017125,2025-10-04,SKU00330,5,397,193,397,0.4,294.5,0
SNP0017126,2025-10-11,SKU00330,230,0,193,397,16.2,13547.0,0
SNP0017127,2025-10-18,SKU00330,305,0,193,397,21.5,17964.5,0
SNP0017128,2025-10-25,SKU00330,388,0,193,397,27.4,22853.2,0
SNP0017129,2025-11-01,SKU00330,21,397,193,397,1.5,1236.9,0
SNP0017130,2025-11-08,SKU00330,19,397,193,397,1.3,1119.1,0
SNP0017131,2025-11-15,SKU00330,285,0,193,397,20.1,16786.5,0
SNP0017132,2025-11-22,SKU00330,312,0,193,397,22.0,18376.8,0
SNP0017133,2025-11-29,SKU00330,315,0,193,397,22.2,18553.5,0
SNP0017134,2025-12-06,SKU00330,488,0,193,397,34.4,28743.2,0
SNP0017135,2025-12-13,SKU00330,169,397,193,397,11.9,9954.1,0
SNP0017136,2025-12-20,SKU00330,503,0,193,397,35.5,29626.7,0
SNP0017137,2025-12-27,SKU00330,482,0,193,397,34.0,28389.8,0
SNP0017138,2026-01-03,SKU00330,241,0,193,397,17.0,14194.9,0
SNP0017139,2026-01-10,SKU00330,254,0,193,397,17.9,14960.6,0
SNP0017140,2026-01-17,SKU00330,477,0,193,397,33.7,28095.3,0
SNP0017141,2026-01-24,SKU00330,232,0,193,397,16.4,13664.8,0
SNP0017142,2026-01-31,SKU00330,220,0,193,397,15.5,12958.0,0
SNP0017143,2026-02-07,SKU00330,336,0,193,397,23.7,19790.4,0
SNP0017144,2026-02-14,SKU00330,437,0,193,397,30.8,25739.3,0
SNP0017145,2026-02-21,SKU00330,310,0,193,397,21.9,18259.0,0
SNP0017146,2026-02-28,SKU00330,172,397,193,397,12.1,10130.8,0
SNP0017147,2026-03-07,SKU00330,205,0,193,397,14.5,12074.5,0
SNP0017148,2026-03-14,SKU00330,385,0,193,397,27.2,22676.5,0
SNP0017149,2026-03-21,SKU00330,364,0,193,397,25.7,21439.6,0
SNP0017150,2026-03-28,SKU00330,391,0,193,397,27.6,23029.9,0
SNP0017151,2026-04-04,SKU00330,463,0,193,397,32.7,27270.7,0
SNP0017152,2026-04-11,SKU00330,335,0,193,397,23.6,19731.5,0
SNP0017153,2026-04-18,SKU00330,130,397,193,397,9.2,7657.0,0
SNP0017154,2026-04-25,SKU00330,548,0,193,397,38.7,32277.2,0
SNP0017155,2026-05-02,SKU00330,240,0,193,397,16.9,14136.0,0
SNP0017156,2026-05-09,SKU00330,132,397,193,397,9.3,7774.8,0
SNP0017157,2026-05-16,SKU00330,355,0,193,397,25.0,20909.5,0
SNP0017158,2026-05-23,SKU00330,78,397,193,397,5.5,4594.2,0
SNP0017159,2026-05-30,SKU00330,235,0,193,397,16.6,13841.5,0
SNP0017160,2025-06-07,SKU00331,69,0,33,92,21.2,14893.65,0
SNP0017161,2025-06-14,SKU00331,86,0,33,92,26.4,18563.1,0
SNP0017162,2025-06-21,SKU00331,54,0,33,92,16.6,11655.9,0
SNP0017163,2025-06-28,SKU00331,15,92,33,92,4.6,3237.75,0
SNP0017164,2025-07-05,SKU00331,96,0,33,92,29.5,20721.6,0
SNP0017165,2025-07-12,SKU00331,47,0,33,92,14.4,10144.95,0
SNP0017166,2025-07-19,SKU00331,26,92,33,92,8.0,5612.1,0
SNP0017167,2025-07-26,SKU00331,84,0,33,92,25.8,18131.4,0
SNP0017168,2025-08-02,SKU00331,63,0,33,92,19.3,13598.55,0
SNP0017169,2025-08-09,SKU00331,63,0,33,92,19.3,13598.55,0
SNP0017170,2025-08-16,SKU00331,77,0,33,92,23.6,16620.45,0
SNP0017171,2025-08-23,SKU00331,25,92,33,92,7.7,5396.25,0
SNP0017172,2025-08-30,SKU00331,30,92,33,92,9.2,6475.5,0
SNP0017173,2025-09-06,SKU00331,2,92,33,92,0.6,431.7,0
SNP0017174,2025-09-13,SKU00331,100,0,33,92,30.7,21585.0,0
SNP0017175,2025-09-20,SKU00331,107,0,33,92,32.8,23095.95,0
SNP0017176,2025-09-27,SKU00331,89,0,33,92,27.3,19210.65,0
SNP0017177,2025-10-04,SKU00331,99,0,33,92,30.4,21369.15,0
SNP0017178,2025-10-11,SKU00331,89,0,33,92,27.3,19210.65,0
SNP0017179,2025-10-18,SKU00331,66,0,33,92,20.3,14246.1,0
SNP0017180,2025-10-25,SKU00331,98,0,33,92,30.1,21153.3,0
SNP0017181,2025-11-01,SKU00331,30,92,33,92,9.2,6475.5,0
SNP0017182,2025-11-08,SKU00331,63,0,33,92,19.3,13598.55,0
SNP0017183,2025-11-15,SKU00331,106,0,33,92,32.5,22880.1,0
SNP0017184,2025-11-22,SKU00331,40,0,33,92,12.3,8634.0,0
SNP0017185,2025-11-29,SKU00331,25,92,33,92,7.7,5396.25,0
SNP0017186,2025-12-06,SKU00331,18,92,33,92,5.5,3885.3,0
SNP0017187,2025-12-13,SKU00331,25,92,33,92,7.7,5396.25,0
SNP0017188,2025-12-20,SKU00331,112,0,33,92,34.4,24175.2,0
SNP0017189,2025-12-27,SKU00331,22,92,33,92,6.8,4748.7,0
SNP0017190,2026-01-03,SKU00331,101,0,33,92,31.0,21800.85,0
SNP0017191,2026-01-10,SKU00331,15,92,33,92,4.6,3237.75,0
SNP0017192,2026-01-17,SKU00331,46,0,33,92,14.1,9929.1,0
SNP0017193,2026-01-24,SKU00331,91,0,33,92,27.9,19642.35,0
SNP0017194,2026-01-31,SKU00331,115,0,33,92,35.3,24822.75,0
SNP0017195,2026-02-07,SKU00331,42,0,33,92,12.9,9065.7,0
SNP0017196,2026-02-14,SKU00331,79,0,33,92,24.2,17052.15,0
SNP0017197,2026-02-21,SKU00331,49,0,33,92,15.0,10576.65,0
SNP0017198,2026-02-28,SKU00331,118,0,33,92,36.2,25470.3,0
SNP0017199,2026-03-07,SKU00331,74,0,33,92,22.7,15972.9,0
SNP0017200,2026-03-14,SKU00331,13,92,33,92,4.0,2806.05,0
SNP0017201,2026-03-21,SKU00331,38,0,33,92,11.7,8202.3,0
SNP0017202,2026-03-28,SKU00331,107,0,33,92,32.8,23095.95,0
SNP0017203,2026-04-04,SKU00331,116,0,33,92,35.6,25038.6,0
SNP0017204,2026-04-11,SKU00331,101,0,33,92,31.0,21800.85,0
SNP0017205,2026-04-18,SKU00331,49,0,33,92,15.0,10576.65,0
SNP0017206,2026-04-25,SKU00331,11,92,33,92,3.4,2374.35,0
SNP0017207,2026-05-02,SKU00331,2,92,33,92,0.6,431.7,0
SNP0017208,2026-05-09,SKU00331,107,0,33,92,32.8,23095.95,0
SNP0017209,2026-05-16,SKU00331,31,92,33,92,9.5,6691.35,0
SNP0017210,2026-05-23,SKU00331,92,0,33,92,28.2,19858.2,0
SNP0017211,2026-05-30,SKU00331,89,0,33,92,27.3,19210.65,0
SNP0017212,2025-06-07,SKU00332,2,29,18,29,2.0,381.1,0
SNP0017213,2025-06-14,SKU00332,30,0,18,29,29.5,5716.5,0
SNP0017214,2025-06-21,SKU00332,28,0,18,29,27.5,5335.4,0
SNP0017215,2025-06-28,SKU00332,27,0,18,29,26.6,5144.85,0
SNP0017216,2025-07-05,SKU00332,25,0,18,29,24.6,4763.75,0
SNP0017217,2025-07-12,SKU00332,20,0,18,29,19.7,3811.0,0
SNP0017218,2025-07-19,SKU00332,32,0,18,29,31.5,6097.6,0
SNP0017219,2025-07-26,SKU00332,42,0,18,29,41.3,8003.1,0
SNP0017220,2025-08-02,SKU00332,11,29,18,29,10.8,2096.05,0
SNP0017221,2025-08-09,SKU00332,35,0,18,29,34.4,6669.25,0
SNP0017222,2025-08-16,SKU00332,37,0,18,29,36.4,7050.35,0
SNP0017223,2025-08-23,SKU00332,14,29,18,29,13.8,2667.7,0
SNP0017224,2025-08-30,SKU00332,13,29,18,29,12.8,2477.15,0
SNP0017225,2025-09-06,SKU00332,38,0,18,29,37.4,7240.9,0
SNP0017226,2025-09-13,SKU00332,28,0,18,29,27.5,5335.4,0
SNP0017227,2025-09-20,SKU00332,6,29,18,29,5.9,1143.3,0
SNP0017228,2025-09-27,SKU00332,21,0,18,29,20.7,4001.55,0
SNP0017229,2025-10-04,SKU00332,34,0,18,29,33.4,6478.7,0
SNP0017230,2025-10-11,SKU00332,8,29,18,29,7.9,1524.4,0
SNP0017231,2025-10-18,SKU00332,38,0,18,29,37.4,7240.9,0
SNP0017232,2025-10-25,SKU00332,26,0,18,29,25.6,4954.3,0
SNP0017233,2025-11-01,SKU00332,22,0,18,29,21.6,4192.1,0
SNP0017234,2025-11-08,SKU00332,26,0,18,29,25.6,4954.3,0
SNP0017235,2025-11-15,SKU00332,7,29,18,29,6.9,1333.85,0
SNP0017236,2025-11-22,SKU00332,0,29,18,29,0.0,0.0,1
SNP0017237,2025-11-29,SKU00332,32,0,18,29,31.5,6097.6,0
SNP0017238,2025-12-06,SKU00332,2,29,18,29,2.0,381.1,0
SNP0017239,2025-12-13,SKU00332,36,0,18,29,35.4,6859.8,0
SNP0017240,2025-12-20,SKU00332,6,29,18,29,5.9,1143.3,0
SNP0017241,2025-12-27,SKU00332,19,0,18,29,18.7,3620.45,0
SNP0017242,2026-01-03,SKU00332,27,0,18,29,26.6,5144.85,0
SNP0017243,2026-01-10,SKU00332,12,29,18,29,11.8,2286.6,0
SNP0017244,2026-01-17,SKU00332,46,0,18,29,45.3,8765.3,0
SNP0017245,2026-01-24,SKU00332,30,0,18,29,29.5,5716.5,0
SNP0017246,2026-01-31,SKU00332,6,29,18,29,5.9,1143.3,0
SNP0017247,2026-02-07,SKU00332,20,0,18,29,19.7,3811.0,0
SNP0017248,2026-02-14,SKU00332,22,0,18,29,21.6,4192.1,0
SNP0017249,2026-02-21,SKU00332,13,29,18,29,12.8,2477.15,0
SNP0017250,2026-02-28,SKU00332,39,0,18,29,38.4,7431.45,0
SNP0017251,2026-03-07,SKU00332,1,29,18,29,1.0,190.55,0
SNP0017252,2026-03-14,SKU00332,30,0,18,29,29.5,5716.5,0
SNP0017253,2026-03-21,SKU00332,21,0,18,29,20.7,4001.55,0
SNP0017254,2026-03-28,SKU00332,21,0,18,29,20.7,4001.55,0
SNP0017255,2026-04-04,SKU00332,11,29,18,29,10.8,2096.05,0
SNP0017256,2026-04-11,SKU00332,5,29,18,29,4.9,952.75,0
SNP0017257,2026-04-18,SKU00332,34,0,18,29,33.4,6478.7,0
SNP0017258,2026-04-25,SKU00332,19,0,18,29,18.7,3620.45,0
SNP0017259,2026-05-02,SKU00332,13,29,18,29,12.8,2477.15,0
SNP0017260,2026-05-09,SKU00332,1,29,18,29,1.0,190.55,0
SNP0017261,2026-05-16,SKU00332,6,29,18,29,5.9,1143.3,0
SNP0017262,2026-05-23,SKU00332,19,0,18,29,18.7,3620.45,0
SNP0017263,2026-05-30,SKU00332,24,0,18,29,23.6,4573.2,0
SNP0017264,2025-06-07,SKU00333,0,17,3,17,0.0,0.0,1
SNP0017265,2025-06-14,SKU00333,18,0,3,17,31.1,3433.5,0
SNP0017266,2025-06-21,SKU00333,4,0,3,17,6.9,763.0,0
SNP0017267,2025-06-28,SKU00333,0,17,3,17,0.0,0.0,1
SNP0017268,2025-07-05,SKU00333,5,0,3,17,8.6,953.75,0
SNP0017269,2025-07-12,SKU00333,4,0,3,17,6.9,763.0,0
SNP0017270,2025-07-19,SKU00333,8,0,3,17,13.8,1526.0,0
SNP0017271,2025-07-26,SKU00333,7,0,3,17,12.1,1335.25,0
SNP0017272,2025-08-02,SKU00333,4,0,3,17,6.9,763.0,0
SNP0017273,2025-08-09,SKU00333,6,0,3,17,10.4,1144.5,0
SNP0017274,2025-08-16,SKU00333,10,0,3,17,17.3,1907.5,0
SNP0017275,2025-08-23,SKU00333,13,0,3,17,22.4,2479.75,0
SNP0017276,2025-08-30,SKU00333,19,0,3,17,32.8,3624.25,0
SNP0017277,2025-09-06,SKU00333,17,0,3,17,29.3,3242.75,0
SNP0017278,2025-09-13,SKU00333,1,17,3,17,1.7,190.75,0
SNP0017279,2025-09-20,SKU00333,6,0,3,17,10.4,1144.5,0
SNP0017280,2025-09-27,SKU00333,1,17,3,17,1.7,190.75,0
SNP0017281,2025-10-04,SKU00333,13,0,3,17,22.4,2479.75,0
SNP0017282,2025-10-11,SKU00333,2,17,3,17,3.5,381.5,0
SNP0017283,2025-10-18,SKU00333,16,0,3,17,27.6,3052.0,0
SNP0017284,2025-10-25,SKU00333,3,17,3,17,5.2,572.25,0
SNP0017285,2025-11-01,SKU00333,18,0,3,17,31.1,3433.5,0
SNP0017286,2025-11-08,SKU00333,19,0,3,17,32.8,3624.25,0
SNP0017287,2025-11-15,SKU00333,16,0,3,17,27.6,3052.0,0
SNP0017288,2025-11-22,SKU00333,18,0,3,17,31.1,3433.5,0
SNP0017289,2025-11-29,SKU00333,12,0,3,17,20.7,2289.0,0
SNP0017290,2025-12-06,SKU00333,16,0,3,17,27.6,3052.0,0
SNP0017291,2025-12-13,SKU00333,7,0,3,17,12.1,1335.25,0
SNP0017292,2025-12-20,SKU00333,11,0,3,17,19.0,2098.25,0
SNP0017293,2025-12-27,SKU00333,10,0,3,17,17.3,1907.5,0
SNP0017294,2026-01-03,SKU00333,5,0,3,17,8.6,953.75,0
SNP0017295,2026-01-10,SKU00333,18,0,3,17,31.1,3433.5,0
SNP0017296,2026-01-17,SKU00333,13,0,3,17,22.4,2479.75,0
SNP0017297,2026-01-24,SKU00333,12,0,3,17,20.7,2289.0,0
SNP0017298,2026-01-31,SKU00333,16,0,3,17,27.6,3052.0,0
SNP0017299,2026-02-07,SKU00333,17,0,3,17,29.3,3242.75,0
